year,month,avg_tripduration,num_trips,birth_year,gender
2018,5,987,11,1917,male
2018,5,684,2,1926,female
2018,5,1878,11,1916,female
2018,5,764,3,1936,female
2018,5,1388,10,1886,male
2018,5,899,6322,1954,male
2018,5,1612,50333,1988,male
2018,5,916,48469,1989,male
2018,5,910,7599,1976,female
2018,5,1119,16411,1993,female
2018,5,751,20553,1967,male
2018,5,932,33532,1980,male
2018,5,823,19890,1968,male
2018,5,999,5950,1962,female
2018,5,967,22493,1969,male
2018,5,1253,7217,1969,female
2018,5,819,16586,1965,male
2018,5,1021,11700,1982,female
2018,5,860,45688,1985,male
2018,5,996,27654,1994,male
2018,5,871,37667,1993,male
2018,5,904,6031,1966,female
2018,5,837,962,1950,female
2018,5,925,7183,1965,female
2018,5,1067,1957,1999,female
2018,5,886,3990,1951,male
2018,5,882,15310,1962,male
2018,5,1144,2312,1998,female
2018,5,906,10447,1958,male
2018,5,871,1730,1947,male
2018,5,977,702,1951,female
2018,5,712,369,1981,unknown
2018,5,1180,7534,1977,female
2018,5,756,134,1962,unknown
2018,5,1621,313,1940,male
2018,5,755,31,1934,male
2018,5,695,197,1976,unknown
2018,5,5928,93,1995,unknown
2018,5,463,9,1946,unknown
2018,5,1645,338,1977,unknown
2018,5,25827,409,1982,unknown
2018,5,1315,141,1970,unknown
2018,5,509,42,1961,unknown
2018,5,2274,254,1996,unknown
2018,5,1707,29,1939,female
2018,5,1055,11,1924,male
2018,5,1513,12,1931,unknown
2018,5,1679,20,2002,female
2018,5,805,26,1932,male
2018,5,633,5,1888,male
2018,5,470,2,1930,female
2018,5,52850,2,1925,male
2018,5,897,1598,1946,male
2018,5,838,31687,1979,male
2018,5,1039,38213,1982,male
2018,5,845,42517,1984,male
2018,5,991,19727,1989,female
2018,5,905,6738,1968,female
2018,5,897,25120,1970,male
2018,5,957,12547,1994,female
2018,5,1078,16937,1986,female
2018,5,1098,4545,1961,female
2018,5,806,28098,1978,male
2018,5,1475,4886,1960,female
2018,5,831,17865,1964,male
2018,5,1699,20140,1988,female
2018,5,1084,2723,1950,male
2018,5,971,13510,1984,female
2018,5,1052,1439,1953,female
2018,5,1087,5978,1967,female
2018,5,1261,9597,1980,female
2018,5,872,8450,1978,female
2018,5,813,14523,1960,male
2018,5,1062,2348,1948,male
2018,5,771,9539,1956,male
2018,5,838,2504,1954,female
2018,5,2091,454,1985,unknown
2018,5,985,428,1946,female
2018,5,2253,406,1980,unknown
2018,5,1506,618,2000,female
2018,5,690,810,1945,male
2018,5,1045,467,1986,unknown
2018,5,764,199,1993,unknown
2018,5,668,243,1968,unknown
2018,5,721,73,1936,male
2018,5,1239,223,1944,female
2018,5,1283,311,1984,unknown
2018,5,690,80,1887,unknown
2018,5,637,108,1937,female
2018,5,922,57,1963,unknown
2018,5,901,80,1937,male
2018,5,25662,80,1940,female
2018,5,960,28,1899,male
2018,5,706,16,1938,female
2018,5,1537,9,1913,male
2018,5,472,38,1933,female
2018,5,998,4,1886,female
2018,5,2261,6,1933,male
2018,5,396,2,1926,male
2018,5,930,2,1897,unknown
2018,5,758,4,1890,female
2018,5,1296,2,1900,female
2018,5,1308,17525,1963,male
2018,5,823,13629,1961,male
2018,5,800,17794,1966,male
2018,5,1181,10940,1981,female
2018,5,785,12850,1959,male
2018,5,982,23867,1973,male
2018,5,839,36689,1981,male
2018,5,1080,19340,1992,female
2018,5,1196,8444,1979,female
2018,5,332,1081,1900,male
2018,5,4816,1110,2001,male
2018,5,1063,8505,1995,female
2018,5,1140,16682,1985,female
2018,5,911,5200,1964,female
2018,5,1133,3057,1997,female
2018,5,977,1932,1949,male
2018,5,939,2956,2000,male
2018,5,892,6362,1972,female
2018,5,825,692,1944,male
2018,5,4664,368,1989,unknown
2018,5,873,71,1959,unknown
2018,5,1113,4797,1996,female
2018,5,772,566,1941,male
2018,5,3751,287,1992,unknown
2018,5,1058,549,1949,female
2018,5,678,143,1923,male
2018,5,16117,305,1988,unknown
2018,5,862,121,1942,female
2018,5,845,957,1952,female
2018,5,605,43,1894,male
2018,5,586,108,1958,unknown
2018,5,1329,30,1885,unknown
2018,5,3955,74,1935,female
2018,5,545,62,1956,unknown
2018,5,596,12,1951,unknown
2018,5,305,55,1932,female
2018,5,1254,30,1901,male
2018,5,909,32,1950,unknown
2018,5,840,15,1944,unknown
2018,5,851,151,1965,unknown
2018,5,953,16,1931,male
2018,5,863,5,1889,female
2018,5,8174,11,2000,unknown
2018,5,664,3,1930,male
2018,5,7229,1,1921,female
2018,5,862,26604,1976,male
2018,5,2147,189710,1969,unknown
2018,5,1347,18083,1995,male
2018,5,1024,38893,1983,male
2018,5,849,46840,1986,male
2018,5,892,7459,1955,male
2018,5,969,48087,1990,male
2018,5,973,27246,1977,male
2018,5,1237,13755,1983,female
2018,5,1090,18775,1987,female
2018,5,796,4078,1952,male
2018,5,1089,6331,1953,male
2018,5,943,7845,1970,female
2018,5,864,375,2002,male
2018,5,1128,6819,1998,male
2018,5,967,4787,1999,male
2018,5,1140,9723,1996,male
2018,5,922,7258,1971,female
2018,5,980,611,1987,unknown
2018,5,958,1990,1955,female
2018,5,684,435,1947,female
2018,5,3224,143,1938,male
2018,5,584,205,1974,unknown
2018,5,1798,15,1919,female
2018,5,614,130,1972,unknown
2018,5,565,208,1967,unknown
2018,5,9477,43,1997,unknown
2018,5,807,397,1948,female
2018,5,253,12,1921,male
2018,5,1266,684,1990,unknown
2018,5,1150,70,1960,unknown
2018,5,1695,15,1901,female
2018,5,6805,114,1994,unknown
2018,5,758,115,1939,male
2018,5,715,40,1900,unknown
2018,5,416,25,1910,male
2018,5,761,66,1934,female
2018,5,603,27,1912,male
2018,5,397,27,1939,unknown
2018,5,1125,26,1888,unknown
2018,5,1333,37,1966,unknown
2018,5,751,20,1957,unknown
2018,5,1122,8,1895,male
2018,5,624,23,1929,male
2018,5,650,3,1935,male
2018,5,1162,2,1918,unknown
2018,5,2944,1,1955,unknown
2018,5,2817,2,1931,female
2018,5,1928,1,1915,male
2017,4,1379,32711,1987,male
2017,4,765,5815,1953,male
2017,4,797,19320,1970,male
2017,4,770,34385,1988,male
2017,4,956,9858,1993,female
2017,4,865,6236,1979,female
2017,4,838,19543,1977,male
2017,4,3555,191,1938,male
2017,4,1041,3719,1960,female
2017,4,910,4546,1962,female
2017,4,759,13739,1967,male
2017,4,923,3579,1964,female
2017,4,797,14606,1964,male
2017,4,872,1060,1953,female
2017,4,807,9712,1959,male
2017,4,1081,1245,1998,female
2017,4,907,994,1952,female
2017,4,483,16,1907,male
2017,4,1407,217,1990,unknown
2017,4,1013,107,1981,unknown
2017,4,870,324,1984,unknown
2017,4,1196,128,1941,female
2017,4,1009,382,1948,female
2017,4,796,108,2001,male
2017,4,422,20,1939,unknown
2017,4,1423,8,1900,female
2017,4,851,127,1900,male
2017,4,1097,40,1937,female
2017,4,595,28,1950,unknown
2017,4,957,36,1964,unknown
2017,4,1595,92,1998,unknown
2017,4,831,9,1934,female
2017,4,1763,4,1933,male
2017,4,601,2,1896,male
2017,4,1085,18,1901,male
2017,4,381,12,1923,male
2017,4,432,3,1886,male
2017,4,2139,168595,unknown,unknown
2017,4,870,34414,1985,male
2017,4,855,21105,1978,male
2017,4,820,10603,1961,male
2017,4,857,33862,1990,male
2017,4,969,18108,1974,male
2017,4,754,17403,1971,male
2017,4,1003,4971,1970,female
2017,4,915,8199,1981,female
2017,4,781,16709,1969,male
2017,4,1102,3696,1961,female
2017,4,2157,4618,1965,female
2017,4,737,6235,1996,male
2017,4,879,5446,1976,female
2017,4,932,1598,1955,female
2017,4,823,1722,1947,male
2017,4,873,3137,1995,female
2017,4,841,1853,1948,male
2017,4,788,739,1950,female
2017,4,885,2980,1959,female
2017,4,830,1366,1946,male
2017,4,725,858,1945,male
2017,4,685,1931,1999,male
2017,4,958,4408,1967,female
2017,4,756,778,1942,male
2017,4,523,89,1996,unknown
2017,4,419,24,1949,unknown
2017,4,982,346,1940,male
2017,4,480,98,1940,female
2017,4,634,166,1943,female
2017,4,644,98,1993,unknown
2017,4,1320,24,1900,unknown
2017,4,988,142,1987,unknown
2017,4,1398,202,1983,unknown
2017,4,715,61,1934,male
2017,4,968,38,1986,unknown
2017,4,854,72,1939,male
2017,4,816,57,1966,unknown
2017,4,539,204,1968,unknown
2017,4,1144,61,1962,unknown
2017,4,881,17,1959,unknown
2017,4,600,51,1932,female
2017,4,923,19,1939,female
2017,4,661,6,1930,female
2017,4,928,5,1995,unknown
2017,4,409,8,1961,unknown
2017,4,328,4,1912,male
2017,4,964,32657,1984,male
2017,4,837,4399,1997,male
2017,4,944,12866,1985,female
2017,4,798,8513,1958,male
2017,4,755,26373,1992,male
2017,4,939,3053,1998,male
2017,4,793,12794,1965,male
2017,4,781,27164,1981,male
2017,4,842,22845,1979,male
2017,4,1013,24783,1980,male
2017,4,807,14809,1968,male
2017,4,1057,13506,1988,female
2017,4,1071,5896,1978,female
2017,4,791,19385,1976,male
2017,4,881,1865,1956,female
2017,4,1090,10995,1992,female
2017,4,984,5214,1974,female
2017,4,1070,4446,1968,female
2017,4,812,2081,1949,male
2017,4,764,11262,1960,male
2017,4,805,20311,1993,male
2017,4,823,2385,1950,male
2017,4,585,215,1975,unknown
2017,4,816,5133,1954,male
2017,4,1108,134,1989,unknown
2017,4,1279,38,1994,unknown
2017,4,677,211,1980,unknown
2017,4,1095,295,1946,female
2017,4,686,46,unknown,male
2017,4,770,325,1943,male
2017,4,892,125,1976,unknown
2017,4,1054,692,1999,female
2017,4,1062,35,1991,unknown
2017,4,601,27,1969,unknown
2017,4,2497,7,1931,male
2017,4,1184,6,1935,male
2017,4,1148,96,1942,female
2017,4,937,87,1979,unknown
2017,4,856,120,1972,unknown
2017,4,854,117,1977,unknown
2017,4,964,13,1956,unknown
2017,4,589,31,1963,unknown
2017,4,202,27,1910,male
2017,4,895,6,1921,male
2017,4,607,24,1967,unknown
2017,4,1172,39,1937,male
2017,4,471,9,1952,unknown
2017,4,249,2,1931,female
2017,4,1072,33,1965,unknown
2017,4,558,9,1918,male
2017,4,302,10,1945,unknown
2017,4,799,3,1930,male
2017,4,375,1,1944,unknown
2017,4,1202,17003,1972,male
2017,4,882,34999,1989,male
2017,4,963,13119,1990,female
2017,4,746,8299,1995,male
2017,4,1686,11900,1991,female
2017,4,936,4285,1975,female
2017,4,873,13692,1986,female
2017,4,1256,30898,1983,male
2017,4,876,4700,1969,female
2017,4,778,18009,1975,male
2017,4,861,27624,1982,male
2017,4,894,13992,1989,female
2017,4,967,2878,1958,female
2017,4,813,6964,1956,male
2017,4,1650,10176,1983,female
2017,4,789,377,1947,female
2017,4,917,4003,1963,female
2017,4,819,12778,1966,male
2017,4,967,127,1945,female
2017,4,918,4581,1973,female
2017,4,613,55,1970,unknown
2017,4,979,91,1978,unknown
2017,4,808,45,1938,female
2017,4,851,136,1985,unknown
2017,4,344,34,1935,unknown
2017,4,753,495,1941,male
2017,4,948,57,1960,unknown
2017,4,610,19,1901,unknown
2017,4,781,61,1936,male
2017,4,866,47,1958,unknown
2017,4,988,18,1888,male
2017,4,726,45,1885,unknown
2017,4,780,13,2001,female
2017,4,1612,13,1954,unknown
2017,4,1666,16,1997,unknown
2017,4,31652,2,1886,female
2017,4,1171,5,1973,unknown
2017,4,941,8,1912,unknown
2017,4,813,5,1885,male
2017,4,2125,1,1927,unknown
2017,4,777,12172,1962,male
2017,4,1054,12490,1994,male
2017,4,1040,34180,1986,male
2017,4,948,6193,1955,male
2017,4,778,16433,1973,male
2017,4,1036,4630,1971,female
2017,4,771,31225,1991,male
2017,4,1023,8434,1982,female
2017,4,978,451,1949,female
2017,4,809,7754,1957,male
2017,4,898,2982,1957,female
2017,4,799,12069,1963,male
2017,4,848,2014,1954,female
2017,4,929,5851,1994,female
2017,4,919,4467,1972,female
2017,4,1503,7061,1980,female
2017,4,981,5924,1977,female
2017,4,758,638,1944,male
2017,4,909,10569,1984,female
2017,4,799,3691,1952,male
2017,4,822,3319,1951,male
2017,4,649,38,1926,female
2017,4,1508,13978,1987,female
2017,4,1015,4505,1966,female
2017,4,1043,2663,1996,female
2017,4,734,1311,2000,male
2017,4,1103,1385,1997,female
2017,4,1096,650,1951,female
2017,4,1336,35,1917,male
2017,4,531,169,1974,unknown
2017,4,762,32,1899,male
2017,4,1087,168,1944,female
2017,4,964,40,1971,unknown
2017,4,1205,182,2000,female
2017,4,443,15,1936,female
2017,4,671,229,1982,unknown
2017,4,898,73,1992,unknown
2017,4,759,142,1988,unknown
2017,4,746,19,1893,female
2017,4,1453,1,1948,unknown
2017,4,810,8,1935,female
2017,4,171,31,unknown,female
2017,4,936,5,1895,female
2017,4,838,18,1951,unknown
2017,4,1589,3,1947,unknown
2017,4,1990,3,1999,unknown
2017,5,1070,16100,1988,female
2017,5,913,14857,1994,male
2017,5,897,5283,1962,female
2017,5,778,21738,1975,male
2017,5,920,5428,1966,female
2017,5,787,32521,1981,male
2017,5,749,30070,1992,male
2017,5,827,25053,1978,male
2017,5,879,894,1950,female
2017,5,784,9722,1958,male
2017,5,899,6083,1970,female
2017,5,1210,38446,1987,male
2017,5,708,179,1938,male
2017,5,921,15349,1990,female
2017,5,787,29874,1980,male
2017,5,905,4252,1964,female
2017,5,819,10731,1959,male
2017,5,946,4081,1961,female
2017,5,892,13007,1984,female
2017,5,992,3690,1995,female
2017,5,849,3939,1951,male
2017,5,906,4539,1963,female
2017,5,923,39,1937,male
2017,5,924,6669,1994,female
2017,5,671,947,1945,male
2017,5,922,3244,1958,female
2017,5,961,1086,1952,female
2017,5,865,26,1964,unknown
2017,5,782,425,1943,male
2017,5,1109,364,1980,unknown
2017,5,954,306,2000,female
2017,5,722,137,1976,unknown
2017,5,841,147,1941,female
2017,5,1220,117,1998,unknown
2017,5,640,127,1981,unknown
2017,5,767,56,1970,unknown
2017,5,1368,406,1948,female
2017,5,602,116,1943,female
2017,5,807,55,1973,unknown
2017,5,921,136,1944,female
2017,5,814,144,1972,unknown
2017,5,801,176,1974,unknown
2017,5,505,38,1926,female
2017,5,803,33,1959,unknown
2017,5,1088,44,1917,male
2017,5,582,20,1893,female
2017,5,903,61,1960,unknown
2017,5,964,76,1939,male
2017,5,457,13,1951,unknown
2017,5,8941,27,1995,unknown
2017,5,1504,7,1933,male
2017,5,959,5,1935,female
2017,5,1100,3,1907,male
2017,5,1457,6,1886,male
2017,5,425,12,1950,unknown
2017,5,467,5,1912,male
2017,5,29638,3,1999,unknown
2017,5,471,4,1957,unknown
2017,5,887,6,1931,female
2017,5,393,1,1944,unknown
2017,5,1869,172802,unknown,unknown
2017,5,792,14744,1963,male
2017,5,888,21667,1971,male
2017,5,743,38836,1990,male
2017,5,911,6539,1976,female
2017,5,1051,12860,1992,female
2017,5,964,16194,1987,female
2017,5,931,6958,1974,female
2017,5,874,39,1927,female
2017,5,1034,7205,1978,female
2017,5,741,6127,1953,male
2017,5,874,9758,1982,female
2017,5,902,24414,1993,male
2017,5,784,16493,1964,male
2017,5,930,6725,1977,female
2017,5,1034,494,1949,female
2017,5,793,15907,1966,male
2017,5,919,2380,1956,female
2017,5,858,2760,1999,male
2017,5,793,46,1963,unknown
2017,5,998,217,1990,unknown
2017,5,772,117,1978,unknown
2017,5,617,94,1958,unknown
2017,5,25993,34,1994,unknown
2017,5,343,36,1910,male
2017,5,722,15,1934,female
2017,5,2140,3,1931,male
2017,5,12243,4,1945,unknown
2017,5,988,8,2001,female
2017,5,340,2,1935,unknown
2017,5,877,7,unknown,male
2017,5,519,2,2000,unknown
2017,5,831,1895,1947,male
2017,5,778,39891,1986,male
2017,5,797,36249,1983,male
2017,5,787,18037,1968,male
2017,5,768,16374,1967,male
2017,5,920,15132,1985,female
2017,5,866,5821,1971,female
2017,5,1011,2988,1996,female
2017,5,925,7487,1979,female
2017,5,786,2237,1949,male
2017,5,746,851,1942,male
2017,5,915,11637,1983,female
2017,5,869,5871,1965,female
2017,5,909,5963,1973,female
2017,5,1056,9488,1981,female
2017,5,1112,15862,1986,female
2017,5,860,3380,1959,female
2017,5,1452,11447,1993,female
2017,5,811,8621,1957,male
2017,5,902,1060,1998,female
2017,5,774,712,1944,male
2017,5,734,239,1982,unknown
2017,5,839,553,1941,male
2017,5,797,2520,1950,male
2017,5,919,1480,1997,female
2017,5,794,2191,1948,male
2017,5,779,125,1985,unknown
2017,5,1024,32,1901,male
2017,5,859,171,1989,unknown
2017,5,743,67,1934,male
2017,5,882,134,1977,unknown
2017,5,945,139,1900,male
2017,5,24219,134,1987,unknown
2017,5,613,51,1938,female
2017,5,1164,116,1988,unknown
2017,5,643,14,1936,female
2017,5,1085,39,1937,female
2017,5,740,40,1885,unknown
2017,5,483,71,1932,female
2017,5,869,23,1901,unknown
2017,5,721,84,1936,male
2017,5,344,11,1923,male
2017,5,808,52,1899,male
2017,5,982,10,1896,male
2017,5,619,17,1939,unknown
2017,5,828,5,1921,male
2017,5,931,8,1935,male
2017,5,1857,2,1920,male
2017,5,1441,1,1930,unknown
2017,5,761,27346,1979,male
2017,5,781,20550,1973,male
2017,5,836,22916,1970,male
2017,5,816,12325,1961,male
2017,5,777,7805,1956,male
2017,5,803,40737,1989,male
2017,5,736,37712,1984,male
2017,5,788,13951,1962,male
2017,5,779,40697,1988,male
2017,5,897,16155,1989,female
2017,5,876,20706,1972,male
2017,5,1650,5400,1975,female
2017,5,908,14362,1991,female
2017,5,778,20613,1969,male
2017,5,910,4142,1960,female
2017,5,1207,4220,1952,male
2017,5,835,381,1947,female
2017,5,842,1092,1953,female
2017,5,1830,6323,1996,male
2017,5,1046,2100,1954,female
2017,5,737,296,1946,female
2017,5,829,1421,1946,male
2017,5,706,93,1993,unknown
2017,5,446,9,1918,male
2017,5,790,72,1966,unknown
2017,5,867,150,1945,female
2017,5,691,94,1942,female
2017,5,1385,155,1979,unknown
2017,5,615,234,1975,unknown
2017,5,520,212,1968,unknown
2017,5,874,13,1895,female
2017,5,751,323,1940,male
2017,5,861,20,1997,unknown
2017,5,2160,57,1962,unknown
2017,5,1088,66,1965,unknown
2017,5,469,114,1940,female
2017,5,880,61,1971,unknown
2017,5,403,5,1915,male
2017,5,201,14,unknown,female
2017,5,1082,12,1912,unknown
2017,5,849,8,1933,female
2017,5,1183,4,1888,male
2017,5,515,3,1954,unknown
2017,5,2157,1,1913,male
2017,5,2810,3,1928,male
2017,5,763,35823,1991,male
2017,5,796,33218,1982,male
2017,5,776,15913,1965,male
2017,5,951,5518,1972,female
2017,5,953,5368,1967,female
2017,5,808,39507,1985,male
2017,5,892,7024,1955,male
2017,5,952,8438,1980,female
2017,5,1173,1854,1955,female
2017,5,1475,8380,1995,male
2017,5,838,4790,1997,male
2017,5,756,23335,1976,male
2017,5,881,23859,1977,male
2017,5,793,22387,1974,male
2017,5,886,5927,1954,male
2017,5,1027,5576,1968,female
2017,5,929,5775,1969,female
2017,5,868,3177,1957,female
2017,5,764,12491,1960,male
2017,5,1593,3457,1998,male
2017,5,912,702,1951,female
2017,5,865,21,1939,female
2017,5,758,2008,2000,male
2017,5,1001,807,1999,female
2017,5,738,278,1984,unknown
2017,5,682,68,1969,unknown
2017,5,1060,167,1983,unknown
2017,5,845,99,1996,unknown
2017,5,653,274,2001,male
2017,5,574,44,1967,unknown
2017,5,4751,3,1930,male
2017,5,2279,110,1992,unknown
2017,5,888,58,1986,unknown
2017,5,458,19,1949,unknown
2017,5,703,31,1991,unknown
2017,5,1294,14,1900,unknown
2017,5,637,26,1961,unknown
2017,5,1060,6,1956,unknown
2017,5,761,1,1927,unknown
2017,6,820,16620,1963,male
2017,6,1040,44024,1990,male
2017,6,2004,192422,unknown,unknown
2017,6,809,18075,1964,male
2017,6,913,12055,1982,female
2017,6,934,46613,1989,male
2017,6,993,8377,1994,female
2017,6,778,19938,1968,male
2017,6,940,6645,1969,female
2017,6,931,3512,1957,female
2017,6,859,9890,1957,male
2017,6,1425,855,1999,female
2017,6,834,7413,1955,male
2017,6,943,4832,1964,female
2017,6,1102,4150,1951,male
2017,6,955,18391,1986,female
2017,6,1047,6665,1973,female
2017,6,772,335,2000,female
2017,6,1017,507,1949,female
2017,6,903,3209,1999,male
2017,6,1008,6171,1972,female
2017,6,1663,1377,1998,female
2017,6,1522,6748,1971,female
2017,6,1014,10154,1980,female
2017,6,1028,6068,1966,female
2017,6,971,229,1989,unknown
2017,6,587,147,1974,unknown
2017,6,1340,370,1948,female
2017,6,740,79,1936,male
2017,6,937,43,1959,unknown
2017,6,980,42,1938,female
2017,6,798,196,1978,unknown
2017,6,937,183,1938,male
2017,6,253,4,1945,unknown
2017,6,939,149,1923,male
2017,6,5645,72,1995,unknown
2017,6,659,44,1961,unknown
2017,6,1001,42,1927,female
2017,6,936,94,1939,male
2017,6,623,13,1931,female
2017,6,1014,66,1966,unknown
2017,6,94814,3,1930,female
2017,6,807,37,1937,male
2017,6,1469,5,1887,male
2017,6,728,3,1885,male
2017,6,1519,11,1933,male
2017,6,678,4,unknown,female
2017,6,1099,2,1955,unknown
2017,6,219370,1,1932,male
2017,6,835,36176,1981,male
2017,6,989,17505,1994,male
2017,6,833,15257,1962,male
2017,6,831,46009,1988,male
2017,6,782,17935,1967,male
2017,6,880,38966,1982,male
2017,6,1595,2127,1997,female
2017,6,936,11418,1981,female
2017,6,1097,7353,1976,female
2017,6,847,43227,1984,male
2017,6,780,2109,2000,male
2017,6,930,7725,1977,female
2017,6,800,17178,1966,male
2017,6,964,19170,1989,female
2017,6,939,40548,1991,male
2017,6,814,2281,1948,male
2017,6,954,2048,1955,female
2017,6,1285,14473,1983,female
2017,6,924,6360,1967,female
2017,6,692,239,1981,unknown
2017,6,1988,4591,1998,male
2017,6,679,345,2001,male
2017,6,1009,756,1951,female
2017,6,904,3642,1959,female
2017,6,818,175,1983,unknown
2017,6,770,6652,1953,male
2017,6,600,18,1893,female
2017,6,534,218,1968,unknown
2017,6,969,2427,1956,female
2017,6,498,14,1951,unknown
2017,6,4304,217,1990,unknown
2017,6,725,140,1976,unknown
2017,6,1011,35,1901,male
2017,6,1987,279,1996,unknown
2017,6,1144,41,1962,unknown
2017,6,503,261,1975,unknown
2017,6,4947,159,1988,unknown
2017,6,3242,99,1998,unknown
2017,6,1004,127,1977,unknown
2017,6,783,15,1935,male
2017,6,1195,22,1886,male
2017,6,963,9,1900,unknown
2017,6,1073,44,1967,unknown
2017,6,1058,36,1970,unknown
2017,6,719,52,1973,unknown
2017,6,915,30,1917,male
2017,6,675,4,1920,male
2017,6,899,24285,1974,male
2017,6,800,23967,1971,male
2017,6,967,44067,1985,male
2017,6,806,27960,1978,male
2017,6,1445,19806,1987,female
2017,6,929,3639,1958,female
2017,6,950,16128,1992,female
2017,6,932,19065,1988,female
