Title,Publication Year,Image URL,Article Content,Article Description
"Actualité : Ventes Flash – Le support de smartphone Tigra Sport Support vélo FitClic Neo pour cintre ou potence (Bike Strap) ""5 étoiles"" à 17,43 € (-21%)",2024,https://cdn.lesnumeriques.com/optim/test/16/163955/5f387db2-support-pour-guidon-de-velo-tigra-sport-fitclic-neo-simple-et-sur__1200_630__overflow.jpeg,"Simple à utiliser grâce à son fonctionnement magnétique bien pensé, le support Tigra Sport pour potence ou cintre de vélo se montre rassurant avec son double verrouillage et offre un très bon maintie… [+945 chars]",Le support de smartphone Tigra Sport Support vélo FitClic Neo pour cintre ou potence (Bike Strap) passe sous les 20 € chez Amazon soit une baisse d'environ 21% sur le prix habituellement constaté. C'est actuellement le meilleur produit de notre comparatif.
"Vélo électrique : Il y a un nouveau Cowboy pas en ville, le Cross",2024,https://www.01net.com/app/uploads/2024/03/Cowboy-Cross-5-1.jpg,"Avec ses systèmes de suspension, ses gros pneus et sa batterie puissante, le Cross est le premier vélo tout chemin du constructeur. Cowboy veut sortir des sentiers battus. Avec son nouveau Cross, la … [+2730 chars]","Avec ses systèmes de suspension, ses gros pneus et sa batterie puissante, le Cross est le premier vélo tout chemin du constructeur."
Comment la filière internationale du cycle veut rendre la production des vélos plus durable,2024,https://images.frandroid.com/wp-content/uploads/2024/04/wbia.jpeg,"Au Taipei Cycle Show 2024, trois mesures prioritaires pour rendre la chaîne dapprovisionnement du cycle plus durable a été adoptée par les grands industriels de la filière. À lordre du jour : léducat… [+1769 chars]","Au Taipei Cycle Show 2024, trois mesures prioritaires pour rendre la chaîne d’approvisionnement du cycle plus durable a été adoptée par les grands industriels de la filière. À l’ordre du jour : l’éducation, l’énergie et l’écoconception."
"Nouveau casque vélo Decathlon, des nouveautés sur les montres Garmin et le RCS sur les iPhone – Tech’spresso",2024,https://images.frandroid.com/wp-content/uploads/2024/03/casque-velo-decathlon-btwin-900-blanc.jpg,"Vous navez pas eu le temps de suivre lactualité hier? Voici ce qui a marqué le vendredi 29 mars : un nouveau casque vélo Decathlon pour la ville, cinq nouveautés bien pratiques sur les montres Garmin… [+1573 chars]","Vous n’avez pas eu le temps de suivre l’actualité hier ? Voici ce qui a marqué le vendredi 29 mars : un nouveau casque vélo Decathlon pour la ville, cinq nouveautés bien pratiques sur les montres Garmin et une nouveauté Apple... révélée par Google. Pour ne ma…"
"Un vélo électrique de route Decathlon pas cher, une fonction de l’iPhone sur les Pixel et l’autonomie de la Citroën ë-C3 électrique – Tech’spresso",2024,https://images.frandroid.com/wp-content/uploads/2024/04/velo-electrique-decathlon.jpg,"Vous navez pas eu le temps de suivre lactualité hier? Voici ce qui a marqué le lundi 15 avril : Décathlon dévoile un vélo électrique de route accessible, les Google Pixel reçoivent une fonctionnalité… [+1619 chars]","Vous n’avez pas eu le temps de suivre l’actualité hier ? Voici ce qui a marqué le lundi 15 avril : Décathlon dévoile un vélo électrique de route accessible, les Google Pixel reçoivent une fonctionnalité des iPhone et l'autonomie de la Citroën ë-C3 électrique …"
Vélo : cet antivol ultra pratique intègre la meilleure technologie contre les vols,2024,https://images.frandroid.com/wp-content/uploads/2024/03/antivol-velo-roue.jpg,"Lentreprise allemande Haveltec a conçu une toute nouvelle génération dantivol pour roue de vélo. En plus de la bloquer, il contient en son cur une balise GPS qui permet de suivre à la trace sa montur… [+2298 chars]","L’entreprise allemande Haveltec a conçu une toute nouvelle génération d’antivol pour roue de vélo. En plus de la bloquer, il contient en son cœur une balise GPS qui permet de suivre à la trace sa monture en cas de vol."
"Les favoris du Tour de France se toisent au Pays basque, Primoz Roglic prend les devants",2024,https://img.lemde.fr/2024/04/01/0/0/6000/4000/1440/960/60/0/ac27350_1711991166505-000-34l23th.jpg,"A lexception de Tadej Pogacar, tous les favoris du Tour de France 2024 sont entrés en lice dans le Tour du Pays basque, qui se déroule jusque samedi prochain. Ce lundi 1er avril, cest un compatriote … [+2200 chars]","Le Slovène a remporté, lundi, à Irun, la première étape du Tour du Pays basque, un contre-la-montre de 10 kilomètres, devançant le Belge Remco Evenepoel (4ᵉ) et le Danois Jonas Vingegaard (5ᵉ)."
En direct Paris-Roubaix : suivez la 121ᵉ édition de la course cycliste,2024,https://img.lemde.fr/2023/04/09/633/0/4485/2242/1440/720/60/0/9f6bce2_5970199-01-06.jpg,"Bienvenue dans ce direct consacré à la 121e édition de Paris-Roubaix.
De quoi sagit-il ? Dune épreuve cycliste mythique ; de lunique « monument » français les courses dun jour les plus prestigieuses… [+2131 chars]","Qui succédera à Mathieu Van der Poel au palmarès de « l’enfer du Nord » ? Le peloton se frotte, dimanche, à l’unique « monument » français du calendrier et à ses redoutables secteurs pavés."
On a vu le vélo cargo électrique magique qui peut se transformer… en poussette,2024,https://images.frandroid.com/wp-content/uploads/2024/03/velo-cargo-poussette.jpg,"Venu dAllemagne, le Leichtlast Libelle est le vélo cargo électrique ultime, léger grâce au carbone et unique sur le marché grâce à sa caisse avant détachable qui devient alors une poussette.
Source … [+3052 chars]","Venu d’Allemagne, le Leichtlast Libelle est le vélo cargo électrique ultime, léger grâce au carbone et unique sur le marché grâce à sa caisse avant détachable qui devient alors une poussette."
"Un parking vélos géant arrive à Paris : nombre de places, réparation, prix, tout ce qu’il faut savoir",2024,https://images.frandroid.com/wp-content/uploads/2024/03/parking-velo-4.jpg,"Le 15 juin 2024, un tout nouveau parking pour vélos va ouvrir ses portes à la Gare du Nord. Au total : près de 1200 places, aussi bien dédiées pour les vélos musculaires, vélos électriques, mais auss… [+3455 chars]","Le 15 juin 2024, un tout nouveau parking pour vélos va ouvrir ses portes à la Gare du Nord. Au total : près de 1200 places, aussi bien dédiées pour les vélos musculaires, vélos électriques, mais aussi les longtails et biporteurs."
Ce « vélo électrique » avec side-car joue à fond la carte du vintage,2024,https://images.frandroid.com/wp-content/uploads/2024/04/velo-electrique-side-car.jpeg,"Le constructeur américain MOD sest laissé tenter à un vélo électrique associé à un side-car. Voici donc lEasy Sidecar 3, capable de transporter un adulte en tant que conducteur et un passager pesant … [+2812 chars]","Le constructeur américain MOD s’est laissé tenter à un vélo électrique associé à un side-car. Voici donc l’Easy Sidecar 3, capable de transporter un adulte en tant que conducteur et un passager pesant jusqu’à 68 kg maximum."
Cette nouvelle sacoche vélo Decathlon frappe fort en mêlant petit prix et imperméabilité,2024,https://images.frandroid.com/wp-content/uploads/2024/03/sacoche-velo-decathlon.jpg,"Au travers de sa gamme Elops, Decathlon dégaine une toute nouvelle sacoche vélo à petit prix capable de se fixer sur un grand nombre de cycles. Laccessoire est en outre imperméable.
Source : Decathl… [+2365 chars]","Au travers de sa gamme Elops, Decathlon dégaine une toute nouvelle sacoche vélo à petit prix capable de se fixer sur un grand nombre de cycles. L’accessoire est en outre imperméable."
Ce nouveau VTT électrique mêle un super rapport qualité-prix et un poids contenu,2024,https://images.frandroid.com/wp-content/uploads/2024/04/bh-core-sport-2024-vttae-leger-scaled.jpg,"Dépassant de peu les 3 000 euros, le nouveau vélo VTT électrique dentrée de gamme BH Core Sport 2024 garde la base au moteur central maison, en faisant des concessions.
Source : BH Bikes
Lorsque lo… [+2608 chars]","Dépassant de peu les 3 000 euros, le nouveau vélo VTT électrique d’entrée de gamme BH Core Sport 2024 garde la base au moteur central maison, en faisant des concessions."
"On a roulé avec le premier vélo électrique de Sharp : 100 % démontable, 100 % trop cher",2024,https://images.frandroid.com/wp-content/uploads/2024/04/sharp-milano-essai-velo-electrique.jpg,"Vélo électrique fitness épuré et démontable, le Sharp Milano est agréable à piloter, connecté, mais son prix trop élevé au regard des prestations jette un coup de froid. Voici notre prise en main.
S… [+7206 chars]","Vélo électrique fitness épuré et démontable, le Sharp Milano est agréable à piloter, connecté, mais son prix trop élevé au regard des prestations jette un coup de froid. Voici notre prise en main."
Cette sacoche vélo Decathlon se transforme en besace pour un maximum de praticité,2024,https://images.frandroid.com/wp-content/uploads/2024/04/sacoche-velo-decathlon.jpg,"Decathlon a lancé une toute nouvelle sacoche vélo estampillée Elops. Sa particularité? Elle se transforme en besace lorsque vous la retirer de votre monture, grâce à une sangle bien pratique à caler … [+2660 chars]","Decathlon a lancé une toute nouvelle sacoche vélo estampillée Elops. Sa particularité ? Elle se transforme en besace lorsque vous la retirer de votre monture, grâce à une sangle bien pratique à caler sur votre épaule."
Pourquoi le marché du vélo devrait se relever en 2024 selon cette sérieuse étude,2024,https://images.frandroid.com/wp-content/uploads/2024/04/velo-3-scaled.jpg,Lenquête annuelle de la Cycling Industries Europe (CIE) tend à montrer que lannée 2023 na pas été catastrophique pour tous les acteurs du vélo. Mieux : la dynamique économique actuelle laisse présage… [+2792 chars],L’enquête annuelle de la Cycling Industries Europe (CIE) tend à montrer que l’année 2023 n’a pas été catastrophique pour tous les acteurs du vélo. Mieux : la dynamique économique actuelle laisse présager une reprise des ventes dans un avenir proche.
On a roulé avec le plus confort et haut de gamme des vélos électriques Moustache J,2024,https://images.frandroid.com/wp-content/uploads/2024/04/moustache-jon-automatique.jpg,"Comme nous lavons annoncé lundi 15 mars, le Moustache J débarque avec deux nouvelles transmissions. La première est le Nexus 5, un moyeu adapté aux déplacements urbains, et permettant au J.on dabaiss… [+5796 chars]","Nouvelle version au sommet au catalogue, le déjà très confortable Moustache J embarque désormais un variateur Enviolo Automatiq qui améliore l’expérience au guidon. Le vélo électrique parfait ? Nous l'avons pris en main, voici nos impressions."
On a roulé avec l’Orbea Diem : un nouveau vélo électrique urbain et moderne avec de grandes ambitions,2024,https://images.frandroid.com/wp-content/uploads/2024/03/orbea-diem-essai.jpg,"Bien plus quun vélo électrique design, lOrbea Diem veut montrer à travers nos premiers tours de roues en Allemagne quil est très moderne et polyvalent. Voici nos premières impressions.
Source : M. L… [+8621 chars]","Bien plus qu’un vélo électrique design, l’Orbea Diem veut montrer à travers nos premiers tours de roues en Allemagne qu’il est très moderne et polyvalent. Voici nos premières impressions."
Ce sac vélo pourrait vous sauver la vie grâce à son airbag intégré,2024,https://images.frandroid.com/wp-content/uploads/2024/03/airbag-velo-sac-evoc-commute-air-pro-18l.jpg,"Une chute à vélo nest jamais inévitable, et contre les obstacles et dangers de la ville (voitures, trottoirs), ce sac airbag pour cyclistes semble être une alternative pour une sécurité ultime.
Sour… [+4627 chars]","Une chute à vélo n’est jamais inévitable, et contre les obstacles et dangers de la ville (voitures, trottoirs), ce sac airbag pour cyclistes semble être une alternative pour une sécurité ultime."
Ce nouveau vélo électrique de route Decathlon impressionne par son prix : les gros rouleurs vont apprécier,2024,https://images.frandroid.com/wp-content/uploads/2024/04/velo-electrique-decathlon.jpg,"Sous sa marque Van Rysel, Decathlon sort un tout nouveau vélo électrique de route à «petit prix». Effectivement, à seulement 2450 euros, ce type de tarif peut être considéré comme clairement abordabl… [+4009 chars]","Sous sa marque Van Rysel, Decathlon sort un tout nouveau vélo électrique de route à « petit prix ». Effectivement, à seulement 2450 euros, ce type de tarif peut être considéré comme clairement abordable pour une monture dédiée à cette pratique. Présentation."
Ce moteur central pour vélo électrique veut tout révolutionner avec une batterie intégrée et une charge inédite,2024,https://images.frandroid.com/wp-content/uploads/2024/04/sram.jpg,"Cherchant à avoir le meilleur centre de gravité, ce moteur vélo SRAM aperçu sous la forme dun brevet intègre directement la batterie, mais devrait être moins performant que le «gros» bloc Eagle.
Sou… [+2531 chars]","Cherchant à avoir le meilleur centre de gravité, ce moteur vélo SRAM aperçu sous la forme d’un brevet intègre directement la batterie, mais devrait être moins performant que le « gros » bloc Eagle."
"Ce VTC électrique Iweech Promenade est vraiment tout équipé, avec un prix abordable en prime",2024,https://images.frandroid.com/wp-content/uploads/2024/04/iweech-promenade-5-min-scaled.jpg,"La marque marseillaise Bellatrix lève le voile sur un tout nouveau vélo électrique pensé pour la ville, les promenades bucoliques et le grand public. Voici donc lIweech Promenade, dont le prix de lan… [+3567 chars]","La marque marseillaise Bellatrix lève le voile sur un tout nouveau vélo électrique pensé pour la ville, les promenades bucoliques et le grand public. Voici donc l’Iweech Promenade, dont le prix de lancement de 2195 euros est fort intéressant."
Cette nouvelle double sacoche Decathlon va vous permettre tout transporter (ou presque) à vélo,2024,https://images.frandroid.com/wp-content/uploads/2024/04/double-sacoche-velo-decathlon.jpg,"La marque Btwin de Decathlon dégaine une toute nouvelle double sacoche vélo dont la capacité totale de 40 litres permet de transporter une grande quantité daffaires. En sus, elle jouit dun indice de … [+2174 chars]","La marque Btwin de Decathlon dégaine une toute nouvelle double sacoche vélo dont la capacité totale de 40 litres permet de transporter une grande quantité d’affaires. En sus, elle jouit d’un indice de protection IPX4 qui la rend étanche aux projections d’eau."
"On a pris en main l’étonnant nouveau Cowboy Cross, le vélo électrique tout chemin",2024,https://www.01net.com/app/uploads/2024/03/Cowboy-Cross-2.jpg,"Quelques jours avant son annonce officielle, 01net.com a pu essayer le premier vélo tout chemin de la marque belge. Voici nos premières impressions en attendant le test complet. Avec ce nouveau Cross… [+5444 chars]","Quelques jours avant son annonce officielle, 01net.com a pu essayer le premier vélo tout chemin de la marque belge. Voici nos premières impressions en attendant le test complet."
"Une voiture électrique avec 1000 km d’autonomie, un vélo électrique avec des pneus increvables et la recharge en Europe – Tech’spresso",2024,https://images.frandroid.com/wp-content/uploads/2024/04/im-l6-00006-scaled.jpg,"Vous navez pas eu le temps de suivre lactualité hier? Voici ce qui a marqué le mardi 9 avril : la recharge des voitures électriques qui évoluent en profondeur en Europe, le prix de la voiture électri… [+1470 chars]","Vous n’avez pas eu le temps de suivre l’actualité hier ? Voici ce qui a marqué le mardi 9 avril : la recharge des voitures électriques qui évoluent en profondeur en Europe, le prix de la voiture électrique à la batterie solide et aux 1000 km d'autonomie et le…"
Le TOP 5 des produits testés par 01net en mars,2024,https://www.01net.com/app/uploads/2024/03/Nothing-Phone-2a-test-3.jpg,"01net vous propose sa sélection des meilleurs produits testés par la rédaction en ce mois de mars 2024. Au menu de la voiture électrique, du vélo tout autant électrique, un smartphone, un TV et du PC… [+4981 chars]","01net vous propose sa sélection des meilleurs produits testés par la rédaction en ce mois de mars 2024. Au menu de la voiture électrique, du vélo tout autant électrique, un smartphone, un TV et du PC portable."
"1 000 € de réduction pour ce vélo électrique premium de chez Moustache, et plein d’autres sont en promotion chez Upway",2024,https://images.frandroid.com/wp-content/uploads/2024/04/moustache-samedi-283.jpg,"Pour éviter de payer le prix fort à lachat dun vélo électrique, il est intéressant dopter pour du reconditionné. Pour ça, il y a Upway, et à l'occasion des offres de printemps, on trouve par exemple … [+3087 chars]","Pour éviter de payer le prix fort à l’achat d’un vélo électrique, il est intéressant d’opter pour du reconditionné. Pour ça, il y a Upway, et à l'occasion des offres de printemps, on trouve par exemple le VAE Moustache Samedi 28.3 à 2 449 euros au lieu de 3 4…"
"Énorme promotion pour ce vélo électrique premium Moustache, comme plein d’autres chez Upway",2024,https://images.frandroid.com/wp-content/uploads/2024/04/moustache-samedi-283.jpg,"Pour éviter de payer le prix fort à lachat dun vélo électrique, il est intéressant dopter pour du reconditionné. Pour ça, il y a Upway, et à l'occasion des offres de printemps, on trouve par exemple … [+3127 chars]","Pour éviter de payer le prix fort à l’achat d’un vélo électrique, il est intéressant d’opter pour du reconditionné. Pour ça, il y a Upway, et à l'occasion des offres de printemps, on trouve par exemple le VAE Moustache Samedi 28.3 à 2 399 euros au lieu de 3 4…"
Le marché du vélo électrique est-il saturé aux Pays-Bas ?,2024,https://images.frandroid.com/wp-content/uploads/2024/03/velo-pays-bas-scaled.jpg,"Une étude de Multiscope menée auprès de 5554 Néerlandais âgés de plus de 18 ans tend à montrer que le marché du vélo électrique se tarit. Moins de personnes comptent en effet sacquérir dun VAE, alors… [+2697 chars]","Une étude de Multiscope menée auprès de 5554 Néerlandais âgés de plus de 18 ans tend à montrer que le marché du vélo électrique se tarit. Moins de personnes comptent en effet s’acquérir d’un VAE, alors que les ménages se sont de plus en plus équipés au cours …"
Decathlon Riverside 540 E : 500 € de réduction pour ce vélo électrique premium (autonomie 120 km),2024,https://images.frandroid.com/wp-content/uploads/2023/11/decathlon-riverside-540-e.jpg,"Par conscience écologique ou simplement parce que se déplacer en voiture ou en transport en commun devient de moins en moins supportable, certaines personnes choisissent de passer à la mobilité douce… [+4212 chars]","Par conscience écologique ou simplement parce que se déplacer en voiture ou en transport en commun devient de moins en moins supportable, certaines personnes choisissent de passer à la mobilité douce en achetant un vélo électrique. Quand bien même les soldes …"
On a visité l’usine ultra moderne de Yamaha qui fabrique des moteurs pour vélo électrique,2024,https://images.frandroid.com/wp-content/uploads/2024/03/yamaha-velo-electrique-1.jpg,"Frandroid a été invité à Saint-Quentin, dans lAisne (02), pour visiter la fraîchement nommée Yamaha Motor Manufacturing Europe S.A.S qui fabrique, historiquement, des scooters thermiques. Depuis peu,… [+5956 chars]","Frandroid a été invité à Saint-Quentin, dans l’Aisne (02), pour visiter la fraîchement nommée Yamaha Motor Manufacturing Europe S.A.S qui fabrique, historiquement, des scooters thermiques. Depuis peu, une toute nouvelle ligne de production dédiée à la concept…"
Le géant Shimano veut faciliter le choix d’un vélo (électrique) avec ce changement fort,2024,https://images.frandroid.com/wp-content/uploads/2024/03/ymagine-transmission-shimano.jpg,"Shimano a dégainé un tout nouveau nouveau groupe à 8 vitesses nommé Essa. Il devrait être taillé pour la conduite dynamique et va sûrement intégrer de futurs vélos électriques d'entrée de gamme.
Une… [+2443 chars]",Shimano a dégainé un tout nouveau nouveau groupe à 8 vitesses nommé Essa. Il devrait être taillé pour la conduite dynamique et va sûrement intégrer de futurs vélos électriques d'entrée de gamme.
Ce vélo électrique breton utilise le « surcycling » : ce que ça signifie,2024,https://images.frandroid.com/wp-content/uploads/2024/04/goeland-impertinent-velo-electrique-surcycle.jpg,"En reprenant danciens cadres reconditionnés, Goëland lance ses premiers vélos électriques «surcyclés», assemblés localement et utilisant des composants européens.
Source : Goëland
Pour acheter un v… [+2446 chars]","En reprenant d’anciens cadres reconditionnés, Goëland lance ses premiers vélos électriques « surcyclés », assemblés localement et utilisant des composants européens."
"Ultra léger, le nouveau vélo électrique Cannondale taillé pour la route est un petit bijou",2024,https://images.frandroid.com/wp-content/uploads/2024/04/cannondale-synapse-neo.jpeg,"Le constructeur américain Cannondale a dégainé un tout nouveau vélo électrique de route nommé Synapse Neo - aux côtés de deux gravel. Équipé du fameux moteur Bosch Line SX, ce biclou de moins de 13 k… [+2987 chars]","Le constructeur américain Cannondale a dégainé un tout nouveau vélo électrique de route nommé Synapse Neo - aux côtés de deux gravel. Équipé du fameux moteur Bosch Line SX, ce biclou de moins de 13 kg se pare d’une belle quantité de carbone pour tirer son poi…"
Ne vous faites pas avoir par ce « vélo électrique » aux performances époustouflantes,2024,https://images.frandroid.com/wp-content/uploads/2024/04/speedbike.jpg,Le constructeur américain Heybike Hero lance un tout nouveau «vélo électrique» par le biais dune campagne de financement participatif. Attention cependant : lengin est en fait considéré comme un spee… [+2358 chars],"Le constructeur américain Heybike Hero lance un tout nouveau « vélo électrique » par le biais d’une campagne de financement participatif. Attention cependant : l’engin est en fait considéré comme un speedbike par chez nous, eu égard à sa puissance maximale et…"
Le premier essai du nouveau vélo électrique Lidl est là : un bilan positif et prometteur,2024,https://images.frandroid.com/wp-content/uploads/2024/03/crivit-e-bikes-produktfilm-0-2-screenshot.jpg,"UFC-Que Choisir a acheté et pris en main le tout nouveau vélo électrique de Lidl, celui-là même équipé dune courroie pour «seulement» 1699 euros. LUnion Fédérale des Consommateurs livre ses premières… [+4028 chars]","UFC-Que Choisir a acheté et pris en main le tout nouveau vélo électrique de Lidl, celui-là même équipé d’une courroie pour « seulement » 1699 euros. L’Union Fédérale des Consommateurs livre ses premières impressions pour le moins positives, avant un essai plu…"
"Voici la preuve qu’un vélo électrique peut être « abordable », léger et bien équipé",2024,https://images.frandroid.com/wp-content/uploads/2024/04/trek-verve-vae-3.jpg,"La célèbre marque Trek a dégainé un tout nouveau vélo électrique urbain répondant au nom de Verve+ 1 LT. Dans un contexte où les VAE de ville ont vite tendance à coûter cher, le groupe américain prou… [+2571 chars]","La célèbre marque Trek a dégainé un tout nouveau vélo électrique urbain répondant au nom de Verve+ 1 LT. Dans un contexte où les VAE de ville ont vite tendance à coûter cher, le groupe américain prouve ici qu’il est possible de lancer un produit au prix « con…"
Ce vélo électrique très léger est conçu en bambou : pour quels avantages ?,2024,https://images.frandroid.com/wp-content/uploads/2024/03/velo-electrique-diodra-s3.jpeg,"En développement depuis 2018, le Diodra S3 a atteint son stade final de conception et bénéficie désormais dun lancement officiel. Sa particularité? Son cadre en bambou, un matériau notamment réputé p… [+2684 chars]","En développement depuis 2018, le Diodra S3 a atteint son stade final de conception et bénéficie désormais d’un lancement officiel. Sa particularité ? Son cadre en bambou, un matériau notamment réputé pour sa légèreté, sa capacité à absorber les vibrations et …"
"Décathlon brade son Riverside 520 E, un vélo électrique avec 100 km d’autonomie",2024,https://images.frandroid.com/wp-content/uploads/2023/09/decathlon-riverside-520-e.jpg,"En prévision du chaos dans les transports qui s'installera à Paris ainsi que dans les autres grandes villes où se dérouleront les JO de 2024, il serait temps d'intégrer la mobilité électrique dans so… [+3948 chars]","En prévision du chaos dans les transports qui s'installera à Paris ainsi que dans les autres grandes villes où se dérouleront les JO de 2024, il serait temps d'intégrer la mobilité électrique dans son quotidien. Decathlon propose une large gamme de vélos élec…"
"Le smartphone de Griezman, les Mac M4 arrivent et le vélo Lidl – Tech’spresso",2024,https://images.frandroid.com/wp-content/uploads/2023/12/apple-imac-m3-design-dos.jpeg,"Votre newsletter personnalisée
C'est enregistré ! Surveillez votre boîte aux lettres, vous allez entendre parler de nous !
Recevez le
 meilleur de l'actu
Les données transmises par le biais de ce… [+927 chars]","Vous n’avez pas eu le temps de suivre l’actualité hier ? Voici ce qui a marqué le vendredi 12 avril : Griezman a été photographié avec un smartphone difficile à reconnaitre, Apple prépare l'arrivée des M4 et Lidl a le droit à son premier essai. Pour ne manque…"
"Objet indispensable, la pompe Xiaomi v2 est aujourd’hui à un prix incroyable (-56%) ",2024,https://www.journaldugeek.com/app/uploads/2024/04/Pompe-air-xiaomi-V2.jpg,"Dans le cadre d’une vente flash, AliExpress propose donc la pompe à air Xiaomi Mijia v2 pour seulement 26 euros au lieu de 59 euros. Il s’agit là de la version améliorée de l’excellente Mijia 1S qui … [+3595 chars]",Cette nouvelle offre dingue proposée par AliExpress permet de s'équiper de la dernière version de la célèbre pompe à air Xiaomi Mijia pour un prix tout bonnement imbattable.
Cowboy lance un VTC électrique inédit : tout savoir sur ce vélo prometteur,2024,https://images.frandroid.com/wp-content/uploads/2024/03/cowboy-cross-hero.jpg,"La marque belge Cowboy lève le voile sur un tout nouveau vélo électrique répondant au nom de Cowboy Cross. Décliné en deux versions - cadre fermé et cadre ouvert -, ce biclou appartient à la famille … [+5191 chars]","La marque belge Cowboy lève le voile sur un tout nouveau vélo électrique répondant au nom de Cowboy Cross. Décliné en deux versions - cadre fermé et cadre ouvert -, ce biclou appartient à la famille des VTC (Vélos tout chemins) eu égard à sa fourche avant sus…"
Actualité : Voici le meilleur support de smartphone à prix abordable de notre comparatif,2024,https://cdn.lesnumeriques.com/optim/test/16/164007/23d24a5e-zefal-z-bike-mount-un-support-de-smartphone-qui-fait-ce-qu-on-attend-de-lui__1200_630__overflow_wtmk.jpeg,"Base de la plupart des supports de smartphones du fabricant Zéfal, la fixation Z Bike Mount se destine aux vélos et plus précisément à leur potence. Basique en apparence, elle remplit pourtant assez … [+155 chars]","Le support de smartphone Zéfal Z Bike Mount - Support téléphone Zéfal vélo (kit coque) s'affiche aujourd'hui à 11,68 € chez Alltricks. C'est actuellement le meilleur support de smartphone à prix abordable de notre comparatif, selon les 14 modèles testés dans …"
On a visité cette gigantesque usine d’assemblage de vélos (électriques) : l’une des plus modernes de France,2024,https://images.frandroid.com/wp-content/uploads/2024/03/arcade-usine-cadres.jpg,"Construire pour augmenter la capacité et la qualité d'assemblage de vélos musculaires et électriques, la nouvelle usine d'Arcade Cycles vise à poursuivre à la dynamique du groupe des dix dernières an… [+5882 chars]","Construire pour augmenter la capacité et la qualité d'assemblage de vélos musculaires et électriques, la nouvelle usine d'Arcade Cycles vise à poursuivre à la dynamique du groupe des dix dernières années. Frandroid a pu visiter ce lieu flambant neuf."
« Nous avons toujours dû mentir » : cette enquête torpille Babboe dans le scandale des vélos électriques défectueux,2024,https://images.frandroid.com/wp-content/uploads/2024/04/babboe.jpeg,"Dans une enquête menée par le média néerlandais RTL Nieuws, il apparaît que Babboe, célèbre constructeur de vélos cargo, était pleinement conscient des cadres défectueux de ses engins. En parallèle, … [+3438 chars]","Dans une enquête menée par le média néerlandais RTL Nieuws, il apparaît que Babboe, célèbre constructeur de vélos cargo, était pleinement conscient des cadres défectueux de ses engins. En parallèle, la marque batave annonce le remplacement de 22 000 pièces et…"
Ces nouveaux gravel électriques de Cube sont aussi taillés pour le quotidien,2024,https://images.frandroid.com/wp-content/uploads/2024/04/cube-nuroad-hybrid-slt-fe-400x-gravel.jpg,"Misant sur un cadre en carbone et le moteur léger Bosch Performance Line SX, les premiers vélos gravels électriques Cube Nuroad Hybrid se déclinent en 5 versions dont deux équipées pour le vélotaf.
… [+2830 chars]","Misant sur un cadre en carbone et le moteur léger Bosch Performance Line SX, les premiers vélos gravels électriques Cube Nuroad Hybrid se déclinent en 5 versions dont deux équipées pour le vélotaf."
Riese & Müller Culture : on a testé le plus petit moteur de Bosch sur un vélo électrique urbain,2024,https://www.01net.com/app/uploads/2024/04/Riese-Muller-Culture-VAE15-1360x907.jpg,Le Culture de Riese &amp; Müller est VAE urbain qui offre un cocktail d’équipement allemand. Un vélo électrique pour ceux qui aiment pédaler. Cest le sous-titre que Riese &amp; Müller pourrait ajoute… [+11216 chars],Le Culture de Riese & Müller est VAE urbain qui offre un cocktail d'équipement allemand.
On a roulé avec ce vélo électrique d’aventurier qui peut parcourir plus de 300 km d’une traite,2024,https://images.frandroid.com/wp-content/uploads/2024/03/tern-orox-essai.jpg,"Campant soit sur des larges pneus pour la boue ou des roues de 29 pouces, le vélo électrique Tern Orox est un longtail aux nombreux superlatifs, facile à prendre en main, mais aussi aux supertarifs N… [+4877 chars]","Campant soit sur des larges pneus pour la boue ou des roues de 29 pouces, le vélo électrique Tern Orox est un longtail aux nombreux superlatifs, facile à prendre en main, mais aussi aux supertarifs… Nous l’avons pris en main, voici nos première impressions."
Les vélos électriques dominent largement les trottinettes en Europe : la preuve par les chiffres,2024,https://images.frandroid.com/wp-content/uploads/2024/01/taylor-vick-ud77tlplvse-unsplash-scaled.jpg,"Le baromètre 2023 de Fluctuo, qui établit un bilan et analyse toutes les données de la mobilité partagée en Europe, montre que le vélo électrique en free floating prend toujours plus de limportance s… [+3522 chars]","Le baromètre 2023 de Fluctuo, qui établit un bilan et analyse toutes les données de la mobilité partagée en Europe, montre que le vélo électrique en free floating prend toujours plus de l’importance sur le Vieux continent. Inversement, les trottinettes électr…"
Decathlon Riverside 540 E : 500 € en moins sur ce vélo électrique premium proposant une autonomie de 120 km,2024,https://images.frandroid.com/wp-content/uploads/2023/11/decathlon-riverside-540-e.jpg,"Par conscience écologique ou simplement parce que se déplacer en voiture ou en transport en commun devient de moins en moins supportable, certaines personnes choisissent de passer à la mobilité douce… [+4130 chars]","Par conscience écologique ou simplement parce que se déplacer en voiture ou en transport en commun devient de moins en moins supportable, certaines personnes choisissent de passer à la mobilité douce en achetant un vélo électrique. Aujourd'hui, le modèle Deca…"
